timestamp,esp1_vib,esp2_vib,esp1_x,esp1_y,esp1_z,esp2_x,esp2_y,esp2_z,Output
2025-09-14 14:53:03,1,0,2183,1322,1293,2038,1431,1510,1
2025-09-14 14:53:04,1,0,1597,1326,1410,1838,1535,1393,1
2025-09-14 14:53:06,1,0,1575,1310,1391,1927,1555,1420,1
2025-09-14 14:53:07,1,0,1614,1385,1281,1846,1531,1407,1
2025-09-14 14:53:08,1,0,1626,1318,1410,1840,1535,1401,1
2025-09-14 14:53:10,1,0,1599,1313,1407,1861,1527,1395,1
2025-09-14 14:53:11,1,0,1612,1299,1391,1840,1522,1397,1
2025-09-14 14:53:12,1,0,1595,1299,1386,1876,1535,1408,1
2025-09-14 14:53:13,1,0,1650,1316,1392,1793,1533,1394,1
2025-09-14 14:53:15,1,0,1614,1326,1408,1850,1514,1406,1
2025-09-14 14:53:16,1,0,1562,1296,1441,1819,1559,1375,1
2025-09-14 14:53:17,1,0,1596,1326,1401,1725,1585,1337,1
2025-09-14 14:53:19,1,0,1647,1323,1413,1958,1570,1420,1
2025-09-14 14:53:20,1,0,1711,1311,1390,1827,1535,1393,1
2025-09-14 14:53:21,1,0,1595,1308,1426,1674,1590,1337,1
