timestamp,esp1,esp1_vib,esp2,esp2_vib
2025-09-14 14:55:17,Vibration: 1 | X: 1511 | Y: 1341 | Z: 1399 | Status: ACTIVE,1,Vibration: 0 | X: 1951 | Y: 1456 | Z: 1466 | Status: ACTIVE,0
2025-09-14 14:55:18,Vibration: 1 | X: 1535 | Y: 1297 | Z: 1458 | Status: ACTIVE,1,Vibration: 1 | X: 1760 | Y: 1470 | Z: 1425 | Status: ACTIVE,1
2025-09-14 14:55:20,Vibration: 1 | X: 1580 | Y: 1323 | Z: 1415 | Status: ACTIVE,1,Vibration: 0 | X: 1851 | Y: 1531 | Z: 1406 | Status: ACTIVE,0
2025-09-14 14:55:21,Vibration: 1 | X: 1710 | Y: 1319 | Z: 1360 | Status: ACTIVE,1,Vibration: 0 | X: 1860 | Y: 1510 | Z: 1414 | Status: ACTIVE,0
2025-09-14 14:55:22,Vibration: 1 | X: 620 | Y: 1413 | Z: 1631 | Status: ACTIVE,1,Vibration: 1 | X: 1895 | Y: 1513 | Z: 1433 | Status: ACTIVE,1
2025-09-14 14:55:24,Vibration: 1 | X: 1451 | Y: 1228 | Z: 1597 | Status: ACTIVE,1,Vibration: 1 | X: 1497 | Y: 1535 | Z: 1318 | Status: ACTIVE,1
2025-09-14 14:55:25,Vibration: 1 | X: 1602 | Y: 1340 | Z: 1386 | Status: ACTIVE,1,Vibration: 1 | X: 1920 | Y: 1674 | Z: 1344 | Status: ACTIVE,1
2025-09-14 14:55:27,Vibration: 1 | X: 1584 | Y: 1295 | Z: 1419 | Status: ACTIVE,1,Vibration: 1 | X: 1901 | Y: 1495 | Z: 1442 | Status: ACTIVE,1
2025-09-14 14:55:41,Vibration: 1 | X: 1583 | Y: 1315 | Z: 1401 | Status: LOW,1,Vibration: 0 | X: 1827 | Y: 1527 | Z: 1391 | Status: ACTIVE,0
2025-09-14 14:55:42,Vibration: 0 | X: 1593 | Y: 1328 | Z: 1404 | Status: LOW,0,Vibration: 1 | X: 1840 | Y: 1535 | Z: 1401 | Status: ACTIVE,1
2025-09-14 14:55:44,Vibration: 1 | X: 1589 | Y: 1319 | Z: 1399 | Status: LOW,1,Vibration: 1 | X: 1851 | Y: 1552 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:55:45,Vibration: 1 | X: 1584 | Y: 1322 | Z: 1407 | Status: LOW,1,Vibration: 0 | X: 1867 | Y: 1519 | Z: 1418 | Status: ACTIVE,0
2025-09-14 14:55:46,Vibration: 1 | X: 1584 | Y: 1313 | Z: 1400 | Status: LOW,1,Vibration: 0 | X: 1835 | Y: 1523 | Z: 1407 | Status: ACTIVE,0
2025-09-14 14:55:48,Vibration: 0 | X: 1587 | Y: 1327 | Z: 1406 | Status: LOW,0,Vibration: 1 | X: 1788 | Y: 1534 | Z: 1405 | Status: ACTIVE,1
2025-09-14 14:55:49,Vibration: 0 | X: 1571 | Y: 1311 | Z: 1392 | Status: LOW,0,Vibration: 1 | X: 1838 | Y: 1535 | Z: 1401 | Status: ACTIVE,1
2025-09-14 14:55:50,Vibration: 0 | X: 1571 | Y: 1310 | Z: 1392 | Status: LOW,0,Vibration: 1 | X: 1827 | Y: 1531 | Z: 1390 | Status: ACTIVE,1
2025-09-14 14:55:52,Vibration: 0 | X: 1579 | Y: 1322 | Z: 1399 | Status: LOW,0,Vibration: 0 | X: 1827 | Y: 1521 | Z: 1391 | Status: ACTIVE,0
2025-09-14 14:55:53,Vibration: 0 | X: 1566 | Y: 1299 | Z: 1381 | Status: LOW,0,Vibration: 0 | X: 1827 | Y: 1501 | Z: 1413 | Status: ACTIVE,0
2025-09-14 14:55:54,Vibration: 1 | X: 1598 | Y: 1310 | Z: 1367 | Status: ACTIVE,1,Vibration: 1 | X: 1856 | Y: 1519 | Z: 1410 | Status: ACTIVE,1
2025-09-14 14:55:55,Vibration: 1 | X: 1639 | Y: 1325 | Z: 1403 | Status: ACTIVE,1,Vibration: 0 | X: 1843 | Y: 1526 | Z: 1393 | Status: ACTIVE,0
2025-09-14 14:55:57,Vibration: 0 | X: 1616 | Y: 1326 | Z: 1402 | Status: ACTIVE,0,Vibration: 1 | X: 1854 | Y: 1535 | Z: 1414 | Status: ACTIVE,1
2025-09-14 14:55:58,Vibration: 0 | X: 1606 | Y: 1325 | Z: 1405 | Status: ACTIVE,0,Vibration: 0 | X: 1856 | Y: 1535 | Z: 1409 | Status: ACTIVE,0
2025-09-14 14:55:59,Vibration: 1 | X: 1594 | Y: 1310 | Z: 1403 | Status: ACTIVE,1,Vibration: 0 | X: 1840 | Y: 1525 | Z: 1394 | Status: ACTIVE,0
2025-09-14 14:56:00,Vibration: 1 | X: 1619 | Y: 1311 | Z: 1392 | Status: ACTIVE,1,Vibration: 1 | X: 1893 | Y: 1533 | Z: 1430 | Status: ACTIVE,1
2025-09-14 14:56:01,Vibration: 1 | X: 1601 | Y: 1296 | Z: 1410 | Status: ACTIVE,1,Vibration: 1 | X: 1851 | Y: 1535 | Z: 1410 | Status: ACTIVE,1
2025-09-14 14:56:03,Vibration: 1 | X: 1564 | Y: 1298 | Z: 1455 | Status: ACTIVE,1,Vibration: 1 | X: 1920 | Y: 1535 | Z: 1436 | Status: ACTIVE,1
2025-09-14 14:56:04,Vibration: 1 | X: 1596 | Y: 1328 | Z: 1361 | Status: ACTIVE,1,Vibration: 1 | X: 1827 | Y: 1554 | Z: 1392 | Status: ACTIVE,1
2025-09-14 14:56:05,Vibration: 1 | X: 1589 | Y: 1303 | Z: 1392 | Status: ACTIVE,1,Vibration: 1 | X: 1838 | Y: 1532 | Z: 1401 | Status: ACTIVE,1
2025-09-14 14:56:07,Vibration: 1 | X: 1603 | Y: 1306 | Z: 1405 | Status: ACTIVE,1,Vibration: 1 | X: 1832 | Y: 1535 | Z: 1396 | Status: ACTIVE,1
2025-09-14 14:56:08,Vibration: 1 | X: 1600 | Y: 1315 | Z: 1379 | Status: ACTIVE,1,Vibration: 0 | X: 1833 | Y: 1524 | Z: 1392 | Status: ACTIVE,0
2025-09-14 14:56:09,Vibration: 1 | X: 1591 | Y: 1301 | Z: 1387 | Status: ACTIVE,1,Vibration: 1 | X: 1845 | Y: 1535 | Z: 1405 | Status: ACTIVE,1
2025-09-14 14:56:11,Vibration: 1 | X: 1626 | Y: 1320 | Z: 1403 | Status: ACTIVE,1,Vibration: 1 | X: 1840 | Y: 1535 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:56:12,Vibration: 1 | X: 1632 | Y: 1322 | Z: 1408 | Status: ACTIVE,1,Vibration: 1 | X: 1862 | Y: 1553 | Z: 1406 | Status: ACTIVE,1
2025-09-14 14:56:13,Vibration: 1 | X: 1607 | Y: 1325 | Z: 1395 | Status: ACTIVE,1,Vibration: 1 | X: 1841 | Y: 1535 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:56:14,Vibration: 1 | X: 1631 | Y: 1319 | Z: 1405 | Status: ACTIVE,1,Vibration: 0 | X: 1859 | Y: 1552 | Z: 1413 | Status: ACTIVE,0
2025-09-14 14:56:16,Vibration: 1 | X: 1611 | Y: 1324 | Z: 1399 | Status: ACTIVE,1,Vibration: 1 | X: 1862 | Y: 1535 | Z: 1405 | Status: ACTIVE,1
2025-09-14 14:56:17,Vibration: 0 | X: 1584 | Y: 1307 | Z: 1392 | Status: ACTIVE,0,Vibration: 1 | X: 1838 | Y: 1552 | Z: 1400 | Status: ACTIVE,1
2025-09-14 14:56:18,Vibration: 0 | X: 1623 | Y: 1313 | Z: 1410 | Status: ACTIVE,0,Vibration: 0 | X: 1840 | Y: 1527 | Z: 1392 | Status: ACTIVE,0
2025-09-14 14:56:20,Vibration: 0 | X: 1619 | Y: 1317 | Z: 1411 | Status: ACTIVE,0,Vibration: 0 | X: 1839 | Y: 1527 | Z: 1387 | Status: ACTIVE,0
2025-09-14 14:56:21,Vibration: 0 | X: 1616 | Y: 1310 | Z: 1405 | Status: ACTIVE,0,Vibration: 1 | X: 1842 | Y: 1535 | Z: 1398 | Status: ACTIVE,1
2025-09-14 14:56:22,Vibration: 0 | X: 1611 | Y: 1322 | Z: 1397 | Status: ACTIVE,0,Vibration: 1 | X: 1854 | Y: 1552 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:56:24,Vibration: 0 | X: 1614 | Y: 1319 | Z: 1407 | Status: ACTIVE,0,Vibration: 0 | X: 1840 | Y: 1534 | Z: 1399 | Status: ACTIVE,0
2025-09-14 14:56:25,Vibration: 0 | X: 1642 | Y: 1315 | Z: 1408 | Status: ACTIVE,0,Vibration: 0 | X: 1830 | Y: 1525 | Z: 1382 | Status: ACTIVE,0
2025-09-14 14:56:26,Vibration: 0 | X: 1617 | Y: 1325 | Z: 1406 | Status: ACTIVE,0,Vibration: 1 | X: 1849 | Y: 1535 | Z: 1407 | Status: ACTIVE,1
2025-09-14 14:56:27,Vibration: 0 | X: 1616 | Y: 1318 | Z: 1397 | Status: ACTIVE,0,Vibration: 1 | X: 1849 | Y: 1535 | Z: 1407 | Status: ACTIVE,1
2025-09-14 14:56:28,Vibration: 0 | X: 1611 | Y: 1300 | Z: 1390 | Status: ACTIVE,0,Vibration: 1 | X: 1849 | Y: 1535 | Z: 1403 | Status: ACTIVE,1
2025-09-14 14:56:29,Vibration: 0 | X: 1625 | Y: 1321 | Z: 1407 | Status: ACTIVE,0,Vibration: 0 | X: 1842 | Y: 1534 | Z: 1396 | Status: ACTIVE,0
2025-09-14 14:56:30,Vibration: 0 | X: 1586 | Y: 1334 | Z: 1371 | Status: LOW,0,Vibration: 1 | X: 1855 | Y: 1555 | Z: 1394 | Status: ACTIVE,1
2025-09-14 14:56:31,Vibration: 0 | X: 1581 | Y: 1307 | Z: 1394 | Status: LOW,0,Vibration: 0 | X: 1839 | Y: 1533 | Z: 1391 | Status: ACTIVE,0
2025-09-14 14:56:33,Vibration: 0 | X: 1578 | Y: 1311 | Z: 1393 | Status: LOW,0,Vibration: 1 | X: 1843 | Y: 1535 | Z: 1411 | Status: ACTIVE,1
2025-09-14 14:56:34,Vibration: 0 | X: 1578 | Y: 1311 | Z: 1393 | Status: LOW,0,Vibration: 0 | X: 1843 | Y: 1520 | Z: 1399 | Status: ACTIVE,0
2025-09-14 14:56:35,Vibration: 1 | X: 1613 | Y: 1322 | Z: 1397 | Status: ACTIVE,1,Vibration: 1 | X: 1855 | Y: 1535 | Z: 1413 | Status: ACTIVE,1
2025-09-14 14:56:37,Vibration: 1 | X: 1616 | Y: 1316 | Z: 1398 | Status: ACTIVE,1,Vibration: 0 | X: 1856 | Y: 1531 | Z: 1406 | Status: ACTIVE,0
2025-09-14 14:56:38,Vibration: 1 | X: 1610 | Y: 1309 | Z: 1393 | Status: ACTIVE,1,Vibration: 1 | X: 1862 | Y: 1535 | Z: 1413 | Status: ACTIVE,1
2025-09-14 14:56:39,Vibration: 1 | X: 1578 | Y: 1306 | Z: 1395 | Status: LOW,1,Vibration: 1 | X: 1851 | Y: 1535 | Z: 1409 | Status: ACTIVE,1
2025-09-14 14:56:40,Vibration: 1 | X: 1571 | Y: 1311 | Z: 1390 | Status: LOW,1,Vibration: 1 | X: 1837 | Y: 1525 | Z: 1391 | Status: ACTIVE,1
2025-09-14 14:56:42,Vibration: 0 | X: 1583 | Y: 1317 | Z: 1404 | Status: LOW,0,Vibration: 1 | X: 1851 | Y: 1535 | Z: 1409 | Status: ACTIVE,1
2025-09-14 14:56:43,Vibration: 1 | X: 1575 | Y: 1310 | Z: 1418 | Status: LOW,1,Vibration: 0 | X: 1826 | Y: 1524 | Z: 1396 | Status: ACTIVE,0
2025-09-14 14:56:44,Vibration: 1 | X: 1584 | Y: 1324 | Z: 1382 | Status: ACTIVE,1,Vibration: 0 | X: 1858 | Y: 1526 | Z: 1398 | Status: ACTIVE,0
2025-09-14 14:56:46,Vibration: 1 | X: 1579 | Y: 1328 | Z: 1392 | Status: LOW,1,Vibration: 0 | X: 1865 | Y: 1535 | Z: 1417 | Status: ACTIVE,0
2025-09-14 14:56:47,Vibration: 0 | X: 1566 | Y: 1310 | Z: 1399 | Status: LOW,0,Vibration: 1 | X: 1847 | Y: 1533 | Z: 1414 | Status: ACTIVE,1
2025-09-14 14:56:48,Vibration: 0 | X: 1581 | Y: 1311 | Z: 1382 | Status: ACTIVE,0,Vibration: 1 | X: 1869 | Y: 1535 | Z: 1414 | Status: ACTIVE,1
2025-09-14 14:56:50,Vibration: 0 | X: 1581 | Y: 1311 | Z: 1382 | Status: ACTIVE,0,Vibration: 0 | X: 1863 | Y: 1525 | Z: 1406 | Status: ACTIVE,0
2025-09-14 14:56:51,Vibration: 1 | X: 1585 | Y: 1315 | Z: 1425 | Status: ACTIVE,1,Vibration: 1 | X: 1872 | Y: 1525 | Z: 1424 | Status: ACTIVE,1
2025-09-14 14:56:52,Vibration: 1 | X: 1574 | Y: 1322 | Z: 1390 | Status: LOW,1,Vibration: 0 | X: 1829 | Y: 1523 | Z: 1392 | Status: ACTIVE,0
2025-09-14 14:56:53,Vibration: 1 | X: 1586 | Y: 1327 | Z: 1402 | Status: LOW,1,Vibration: 1 | X: 1867 | Y: 1526 | Z: 1424 | Status: ACTIVE,1
2025-09-14 14:56:55,Vibration: 1 | X: 1590 | Y: 1317 | Z: 1397 | Status: ACTIVE,1,Vibration: 1 | X: 1856 | Y: 1535 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:56:56,Vibration: 0 | X: 1569 | Y: 1310 | Z: 1401 | Status: ACTIVE,0,Vibration: 0 | X: 1828 | Y: 1522 | Z: 1394 | Status: ACTIVE,0
2025-09-14 14:56:58,Vibration: 0 | X: 1552 | Y: 1316 | Z: 1418 | Status: ACTIVE,0,Vibration: 0 | X: 1831 | Y: 1529 | Z: 1393 | Status: ACTIVE,0
2025-09-14 14:56:59,Vibration: 1 | X: 1579 | Y: 1296 | Z: 1402 | Status: ACTIVE,1,Vibration: 0 | X: 1844 | Y: 1552 | Z: 1407 | Status: ACTIVE,0
2025-09-14 14:57:00,Vibration: 1 | X: 1564 | Y: 1307 | Z: 1386 | Status: ACTIVE,1,Vibration: 0 | X: 1821 | Y: 1527 | Z: 1388 | Status: ACTIVE,0
2025-09-14 14:57:02,Vibration: 0 | X: 1590 | Y: 1306 | Z: 1409 | Status: ACTIVE,0,Vibration: 0 | X: 1810 | Y: 1522 | Z: 1387 | Status: ACTIVE,0
2025-09-14 14:57:03,Vibration: 0 | X: 1564 | Y: 1311 | Z: 1392 | Status: ACTIVE,0,Vibration: 1 | X: 1829 | Y: 1535 | Z: 1393 | Status: ACTIVE,1
2025-09-14 14:57:04,Vibration: 1 | X: 1580 | Y: 1312 | Z: 1389 | Status: LOW,1,Vibration: 0 | X: 1825 | Y: 1527 | Z: 1393 | Status: ACTIVE,0
2025-09-14 14:57:05,Vibration: 0 | X: 1584 | Y: 1313 | Z: 1392 | Status: LOW,0,Vibration: 1 | X: 1851 | Y: 1535 | Z: 1409 | Status: ACTIVE,1
2025-09-14 14:57:07,Vibration: 0 | X: 1570 | Y: 1312 | Z: 1389 | Status: LOW,0,Vibration: 1 | X: 1827 | Y: 1532 | Z: 1394 | Status: ACTIVE,1
2025-09-14 14:57:08,Vibration: 0 | X: 1584 | Y: 1322 | Z: 1406 | Status: LOW,0,Vibration: 0 | X: 1819 | Y: 1530 | Z: 1392 | Status: ACTIVE,0
2025-09-14 14:57:09,Vibration: 0 | X: 1584 | Y: 1322 | Z: 1403 | Status: LOW,0,Vibration: 1 | X: 1840 | Y: 1535 | Z: 1401 | Status: ACTIVE,1
2025-09-14 14:57:10,Vibration: 0 | X: 1574 | Y: 1313 | Z: 1399 | Status: LOW,0,Vibration: 1 | X: 1845 | Y: 1535 | Z: 1406 | Status: ACTIVE,1
2025-09-14 14:57:12,Vibration: 0 | X: 1573 | Y: 1313 | Z: 1391 | Status: ACTIVE,0,Vibration: 1 | X: 1968 | Y: 1535 | Z: 1438 | Status: ACTIVE,1
2025-09-14 14:57:13,Vibration: 0 | X: 1554 | Y: 1331 | Z: 1371 | Status: ACTIVE,0,Vibration: 1 | X: 1845 | Y: 1534 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:57:14,Vibration: 0 | X: 1570 | Y: 1323 | Z: 1397 | Status: ACTIVE,0,Vibration: 1 | X: 1854 | Y: 1535 | Z: 1409 | Status: ACTIVE,1
2025-09-14 14:57:16,Vibration: 0 | X: 1594 | Y: 1312 | Z: 1386 | Status: ACTIVE,0,Vibration: 0 | X: 1850 | Y: 1523 | Z: 1408 | Status: ACTIVE,0
2025-09-14 14:57:17,Vibration: 0 | X: 1609 | Y: 1319 | Z: 1397 | Status: ACTIVE,0,Vibration: 1 | X: 1861 | Y: 1534 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:57:18,Vibration: 1 | X: 1577 | Y: 1315 | Z: 1392 | Status: LOW,1,Vibration: 0 | X: 1841 | Y: 1531 | Z: 1399 | Status: ACTIVE,0
2025-09-14 14:57:20,Vibration: 1 | X: 1570 | Y: 1321 | Z: 1386 | Status: LOW,1,Vibration: 0 | X: 1834 | Y: 1523 | Z: 1393 | Status: ACTIVE,0
2025-09-14 14:57:21,Vibration: 1 | X: 1625 | Y: 1321 | Z: 1409 | Status: ACTIVE,1,Vibration: 1 | X: 1840 | Y: 1535 | Z: 1406 | Status: ACTIVE,1
2025-09-14 14:57:22,Vibration: 1 | X: 1595 | Y: 1307 | Z: 1372 | Status: ACTIVE,1,Vibration: 0 | X: 1808 | Y: 1535 | Z: 1382 | Status: ACTIVE,0
2025-09-14 14:57:24,Vibration: 0 | X: 1587 | Y: 1313 | Z: 1387 | Status: ACTIVE,0,Vibration: 1 | X: 1841 | Y: 1520 | Z: 1393 | Status: ACTIVE,1
2025-09-14 14:57:25,Vibration: 0 | X: 1601 | Y: 1319 | Z: 1402 | Status: ACTIVE,0,Vibration: 0 | X: 1851 | Y: 1530 | Z: 1402 | Status: ACTIVE,0
2025-09-14 14:57:26,Vibration: 0 | X: 1584 | Y: 1308 | Z: 1403 | Status: ACTIVE,0,Vibration: 0 | X: 1856 | Y: 1530 | Z: 1394 | Status: ACTIVE,0
2025-09-14 14:57:27,Vibration: 0 | X: 1602 | Y: 1321 | Z: 1393 | Status: ACTIVE,0,Vibration: 0 | X: 1842 | Y: 1524 | Z: 1392 | Status: ACTIVE,0
2025-09-14 14:57:29,Vibration: 0 | X: 1607 | Y: 1327 | Z: 1397 | Status: ACTIVE,0,Vibration: 0 | X: 1850 | Y: 1531 | Z: 1396 | Status: ACTIVE,0
2025-09-14 14:57:30,Vibration: 0 | X: 1584 | Y: 1320 | Z: 1377 | Status: ACTIVE,0,Vibration: 1 | X: 1858 | Y: 1552 | Z: 1411 | Status: ACTIVE,1
2025-09-14 14:57:31,Vibration: 0 | X: 1587 | Y: 1322 | Z: 1389 | Status: ACTIVE,0,Vibration: 1 | X: 1858 | Y: 1535 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:57:33,Vibration: 1 | X: 1594 | Y: 1311 | Z: 1397 | Status: ACTIVE,1,Vibration: 1 | X: 1889 | Y: 1535 | Z: 1426 | Status: ACTIVE,1
2025-09-14 14:57:34,Vibration: 1 | X: 1577 | Y: 1309 | Z: 1394 | Status: ACTIVE,1,Vibration: 0 | X: 1862 | Y: 1531 | Z: 1408 | Status: ACTIVE,0
2025-09-14 14:57:35,Vibration: 1 | X: 1632 | Y: 1296 | Z: 1399 | Status: ACTIVE,1,Vibration: 1 | X: 1864 | Y: 1532 | Z: 1413 | Status: ACTIVE,1
2025-09-14 14:57:37,Vibration: 1 | X: 1688 | Y: 1301 | Z: 1395 | Status: ACTIVE,1,Vibration: 1 | X: 1885 | Y: 1535 | Z: 1415 | Status: ACTIVE,1
2025-09-14 14:57:38,Vibration: 0 | X: 1627 | Y: 1310 | Z: 1424 | Status: ACTIVE,0,Vibration: 0 | X: 1841 | Y: 1488 | Z: 1413 | Status: ACTIVE,0
2025-09-14 14:57:39,Vibration: 0 | X: 1788 | Y: 1302 | Z: 1345 | Status: ACTIVE,0,Vibration: 0 | X: 1861 | Y: 1521 | Z: 1396 | Status: ACTIVE,0
2025-09-14 14:57:40,Vibration: 0 | X: 1595 | Y: 1301 | Z: 1412 | Status: ACTIVE,0,Vibration: 1 | X: 1837 | Y: 1534 | Z: 1394 | Status: ACTIVE,1
2025-09-14 14:57:42,Vibration: 0 | X: 1593 | Y: 1294 | Z: 1424 | Status: ACTIVE,0,Vibration: 1 | X: 1850 | Y: 1529 | Z: 1403 | Status: ACTIVE,1
2025-09-14 14:57:43,Vibration: 0 | X: 1616 | Y: 1323 | Z: 1397 | Status: ACTIVE,0,Vibration: 0 | X: 1849 | Y: 1533 | Z: 1399 | Status: ACTIVE,0
2025-09-14 14:57:44,Vibration: 1 | X: 1605 | Y: 1315 | Z: 1391 | Status: ACTIVE,1,Vibration: 0 | X: 1796 | Y: 1584 | Z: 1345 | Status: ACTIVE,0
2025-09-14 14:57:46,Vibration: 1 | X: 1621 | Y: 1279 | Z: 1446 | Status: ACTIVE,1,Vibration: 1 | X: 2146 | Y: 1472 | Z: 1534 | Status: ACTIVE,1
2025-09-14 14:57:47,Vibration: 1 | X: 1622 | Y: 1343 | Z: 1359 | Status: ACTIVE,1,Vibration: 0 | X: 1873 | Y: 1520 | Z: 1417 | Status: ACTIVE,0
2025-09-14 14:57:48,Vibration: 1 | X: 1600 | Y: 1321 | Z: 1397 | Status: ACTIVE,1,Vibration: 1 | X: 1856 | Y: 1535 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:57:50,Vibration: 1 | X: 1606 | Y: 1326 | Z: 1397 | Status: ACTIVE,1,Vibration: 1 | X: 1844 | Y: 1535 | Z: 1407 | Status: ACTIVE,1
2025-09-14 14:57:51,Vibration: 1 | X: 1595 | Y: 1309 | Z: 1392 | Status: ACTIVE,1,Vibration: 1 | X: 1854 | Y: 1535 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:57:52,Vibration: 1 | X: 1600 | Y: 1311 | Z: 1397 | Status: ACTIVE,1,Vibration: 1 | X: 1853 | Y: 1535 | Z: 1406 | Status: ACTIVE,1
2025-09-14 14:57:54,Vibration: 1 | X: 1607 | Y: 1330 | Z: 1407 | Status: ACTIVE,1,Vibration: 0 | X: 1840 | Y: 1525 | Z: 1399 | Status: ACTIVE,0
2025-09-14 14:57:55,Vibration: 0 | X: 1598 | Y: 1317 | Z: 1395 | Status: ACTIVE,0,Vibration: 1 | X: 1853 | Y: 1535 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:57:56,Vibration: 1 | X: 1579 | Y: 1313 | Z: 1372 | Status: ACTIVE,1,Vibration: 1 | X: 1920 | Y: 1686 | Z: 1296 | Status: ACTIVE,1
2025-09-14 14:57:57,Vibration: 1 | X: 1586 | Y: 1311 | Z: 1382 | Status: ACTIVE,1,Vibration: 1 | X: 1856 | Y: 1535 | Z: 1413 | Status: ACTIVE,1
2025-09-14 14:57:59,Vibration: 1 | X: 1585 | Y: 1312 | Z: 1392 | Status: ACTIVE,1,Vibration: 1 | X: 1862 | Y: 1535 | Z: 1410 | Status: ACTIVE,1
2025-09-14 14:58:00,Vibration: 1 | X: 1600 | Y: 1315 | Z: 1398 | Status: ACTIVE,1,Vibration: 1 | X: 1853 | Y: 1510 | Z: 1431 | Status: ACTIVE,1
2025-09-14 14:58:01,Vibration: 1 | X: 1602 | Y: 1315 | Z: 1392 | Status: ACTIVE,1,Vibration: 1 | X: 1856 | Y: 1535 | Z: 1411 | Status: ACTIVE,1
2025-09-14 14:58:03,Vibration: 1 | X: 1602 | Y: 1305 | Z: 1409 | Status: ACTIVE,1,Vibration: 0 | X: 1870 | Y: 1523 | Z: 1413 | Status: ACTIVE,0
2025-09-14 14:58:04,Vibration: 1 | X: 1588 | Y: 1313 | Z: 1382 | Status: ACTIVE,1,Vibration: 0 | X: 1842 | Y: 1526 | Z: 1396 | Status: ACTIVE,0
2025-09-14 14:58:05,Vibration: 1 | X: 1585 | Y: 1307 | Z: 1392 | Status: ACTIVE,1,Vibration: 1 | X: 1856 | Y: 1535 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:58:06,Vibration: 0 | X: 1603 | Y: 1326 | Z: 1401 | Status: ACTIVE,0,Vibration: 0 | X: 1840 | Y: 1526 | Z: 1394 | Status: ACTIVE,0
2025-09-14 14:58:08,Vibration: 0 | X: 1587 | Y: 1315 | Z: 1389 | Status: ACTIVE,0,Vibration: 1 | X: 1852 | Y: 1535 | Z: 1406 | Status: ACTIVE,1
2025-09-14 14:58:09,Vibration: 1 | X: 1610 | Y: 1309 | Z: 1392 | Status: ACTIVE,1,Vibration: 0 | X: 1846 | Y: 1518 | Z: 1411 | Status: ACTIVE,0
2025-09-14 14:58:10,Vibration: 1 | X: 1595 | Y: 1313 | Z: 1392 | Status: ACTIVE,1,Vibration: 1 | X: 1852 | Y: 1535 | Z: 1411 | Status: ACTIVE,1
2025-09-14 14:58:12,Vibration: 1 | X: 1591 | Y: 1311 | Z: 1390 | Status: ACTIVE,1,Vibration: 1 | X: 1859 | Y: 1535 | Z: 1414 | Status: ACTIVE,1
2025-09-14 14:58:13,Vibration: 1 | X: 1606 | Y: 1326 | Z: 1408 | Status: ACTIVE,1,Vibration: 0 | X: 1840 | Y: 1522 | Z: 1393 | Status: ACTIVE,0
2025-09-14 14:58:14,Vibration: 1 | X: 1589 | Y: 1307 | Z: 1392 | Status: ACTIVE,1,Vibration: 1 | X: 1840 | Y: 1523 | Z: 1392 | Status: ACTIVE,1
2025-09-14 14:58:16,Vibration: 1 | X: 1586 | Y: 1308 | Z: 1387 | Status: ACTIVE,1,Vibration: 1 | X: 1854 | Y: 1535 | Z: 1408 | Status: ACTIVE,1
2025-09-14 14:58:17,Vibration: 1 | X: 1579 | Y: 1309 | Z: 1386 | Status: ACTIVE,1,Vibration: 1 | X: 1855 | Y: 1535 | Z: 1405 | Status: ACTIVE,1
2025-09-14 14:58:18,Vibration: 1 | X: 1584 | Y: 1301 | Z: 1392 | Status: LOW,1,Vibration: 1 | X: 2221 | Y: 1466 | Z: 1554 | Status: ACTIVE,1
2025-09-14 14:58:20,Vibration: 1 | X: 1590 | Y: 1318 | Z: 1406 | Status: LOW,1,Vibration: 0 | X: 1823 | Y: 1523 | Z: 1391 | Status: ACTIVE,0
2025-09-14 14:58:21,Vibration: 0 | X: 1573 | Y: 1315 | Z: 1393 | Status: LOW,0,Vibration: 0 | X: 1827 | Y: 1521 | Z: 1391 | Status: ACTIVE,0
2025-09-14 14:58:22,Vibration: 0 | X: 1572 | Y: 1307 | Z: 1387 | Status: LOW,0,Vibration: 0 | X: 1842 | Y: 1527 | Z: 1416 | Status: ACTIVE,0
2025-09-14 14:58:23,Vibration: 1 | X: 1574 | Y: 1326 | Z: 1417 | Status: ACTIVE,1,Vibration: 0 | X: 1849 | Y: 1525 | Z: 1394 | Status: ACTIVE,0
2025-09-14 14:58:24,Vibration: 1 | X: 1665 | Y: 1334 | Z: 1367 | Status: ACTIVE,1,Vibration: 1 | X: 1866 | Y: 1535 | Z: 1414 | Status: ACTIVE,1
2025-09-14 14:58:26,Vibration: 1 | X: 1631 | Y: 1328 | Z: 1405 | Status: ACTIVE,1,Vibration: 1 | X: 1847 | Y: 1520 | Z: 1398 | Status: ACTIVE,1
2025-09-14 14:58:27,Vibration: 1 | X: 1606 | Y: 1325 | Z: 1398 | Status: ACTIVE,1,Vibration: 1 | X: 1860 | Y: 1535 | Z: 1413 | Status: ACTIVE,1
2025-09-14 14:58:28,Vibration: 1 | X: 1610 | Y: 1325 | Z: 1408 | Status: ACTIVE,1,Vibration: 0 | X: 1837 | Y: 1527 | Z: 1397 | Status: ACTIVE,0
